,label1,label2,text
985,0,5,Devesh was beating Aabhas with rod stick. Want curfew pass for case of emergency travel.
986,0,3,These days students are learning to bully from school itself. there are drums of flammable oil stored in our locality. Is it possible to store them elsewhere
987,0,4,I think i am in depression due to mental stress i am facing from my family regarding my marriage. Equipment required at hospital. patients need mask and sanitizers
988,0,2,Police assaulted senior citizen for not having proper ration cards. my sugar eggs and milk are over. I have small chidren. 
989,0,1,Media houses have to much of liberty and they harass people a lot. 5 people trapped with no internet in my locality
990,0,4,My neighbor Mr. Rao is a salesman who is frustrated due to no income and he fights with his wife shouts horribly and breaks things almost everyday I need to take my father to hospital for dialysis.
991,0,0,An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them.  Yesterday i saw few people bullying a person from my locality.
992,0,1,3 people have crashed in my neighbors house for some money matter. requesting mobile recharge for 2 phones
993,4,1,Two people suffering from fever and cold All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut
994,4,0,I need to take my father to hospital for dialysis. 3 people have crashed in my neighbors house for some money matter.
995,4,4,Equipment required at hospital. patients need mask and sanitizers accident in the area and arm broken need to go to hospital
996,4,3,Need an ambulance urgently requesting supplies of kerosene
997,4,1,accident in the area and arm broken need to go to hospital network coverage is weak in my house
998,4,0,The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them. An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them. 
999,4,5,My blood pressure is low. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities.
1000,4,2,food poisoning by eating old distributed food My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689
1001,4,4,I am hungry from last three days. My glucose level is very low and bp is very high. Need help urgently. I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever. 
1002,4,0,I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg. An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them. 
1003,4,4,my daughter ate expired medicine. I am unable to call any hospital. My son is ill due to bad weather.
1004,4,4,my aunt is feeling uneasiness since morning. This can be a symptom of corona. Send check up team immediately. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
1005,4,3,I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup If you fuel your journey on the opinion of others you are going to run out of gas.
1006,4,5,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities.
1007,4,4,Dry ration provided is of bad quality. People are getting sick after consuming them. I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup
1008,4,5,My father is sick.  I came to Bangalore to work and have been stuck here for so long due to the lockdown I need to get to my elderly parents who are in a small town in Maharashtra which is declared a red zone. 
1009,4,1,My son is ill due to bad weather. Tower in my area has sparking issues.
1010,4,2,I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever.  Need prepared food for 20 people in slum
1011,4,4,My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up accident in the area and arm broken need to go to hospital
1012,4,1,need medical assistance All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut
1013,4,2,My inhaler isnt working and I need a new one asap. I cannot cook food at my home as I do not have groceries and cooking oil.
1014,4,2,I am running out of my insulin injections. Need groceries for a family in quarantine
1015,4,2,Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance. Even though the local auhtorities have arranged for raw vegetables for us to have please provide us with oil and spices to cook them which we have been asking for so long.
1016,5,5,I want to travel back to my native place. I want to drive to my home town to attend a funeral and need paas. send me back.
1017,5,0,Want curfew pass for case of emergency travel. I can hear voices of crying children from my neighbor. I think they are being abused.
1018,5,5,Firstline workers facing issues as no cabs are available I live in pg where its difficult to get food. When are flights and trains getting started.
1019,5,1,Want to go back to my family place. Currently staying in the hotel. All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut
1020,5,3,Want to travel from bangalore to delhi. Any means of transport available? Fuel is precious. Please use it wisely.
1021,5,5,Residing in green zone but not able to get travel permssion even for getting essential household items. I want to drive to my home town to attend a funeral and need paas. send me back.
1022,5,3,Few days back my vehicle was seized by police now don't have any means of transport. Frequent power cut in the area and we do not have candles or oil for lighting. 
1023,5,5,My visa about to get expire. Want some travel arrangements to be done to fly back to Austria. You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city. 
1024,5,1,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. I am not able to call helplines
1025,5,5,I live in pg where its difficult to get food. When are flights and trains getting started. You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city. 
1026,5,0,You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city.  I recently came to know that my brother is adopted and that's why he is ill treated by my parents.
1027,5,4,I cancelled my advance booking on irctc website but refund is not initiated yet. I am running out of my insulin injections.
1028,5,0,Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume. Due to lack in any means of transport horse cart owner is charging very high prices.
1029,5,4,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities. accident in the area and arm broken need to go to hospital
1030,5,2,Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too. As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently.
1031,5,2,I want to drive to my home town to attend a funeral and need paas. send me back. my sugar eggs and milk are over. I have small chidren. 
1032,5,3,I came to Bangalore to work and have been stuck here for so long due to the lockdown I need to get to my elderly parents who are in a small town in Maharashtra which is declared a red zone.  Ambulances are unable to function due to scarecitry of fuel.
1033,5,2,My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return.  Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Get them food and help them go to their home.
1034,5,2,Me and family stranded on roadside on the way to mysore. Car is not working. My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689
1035,2,0,I need daily rations in Attur I saw bruises on my maid face. I think she is a victim of domestic violence.
1036,2,5,provide rations for 6 people for 10 days I live in pg where its difficult to get food. When are flights and trains getting started.
1037,2,4,Need prepared food for 20 people in slum I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever. 
1038,2,5,Need groceries for a family in quarantine I want to drive to my home town to attend a funeral and need paas. send me back.
1039,2,1,my sugar eggs and milk are over. I have small chidren.  calls are not connecting from airtel
1040,2,4,Need food packets for 20 people my daughter ate expired medicine. I am unable to call any hospital.
1041,2,0,I want bread and rice for my home Due to lack in any means of transport horse cart owner is charging very high prices.
1042,2,5,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Get them food and help them go to their home. You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city. 
1043,2,3,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us. there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it.
1044,2,3,I cannot cook food at my home as I do not have groceries and cooking oil. In upcoming days CNG usage will rise to more than petrol and diesel.
1045,2,0,Dry ration provided is of bad quality. People are getting sick after consuming them. Was passing by the vathur bus stop and a group of boys teased me.
1046,2,0,5 kg Rice 10 kg Wheat 20 L Oil needed Police assaulted senior citizen for not having proper ration cards.
1047,2,2,People are starving due to COVID19 crises. We are 6 people in my family and we are out of food. Anything you can give please do
1048,2,2,My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689 Need food packets for 20 people
1049,2,3,No one is taking care of roadside animals. They are starving.Plase do something to help them instantly Frequent power cut in the area and we do not have candles or oil for lighting. 
1050,2,3,As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently. Need gas for car so that I can reach home.
1051,2,0,Even though the local auhtorities have arranged for raw vegetables for us to have please provide us with oil and spices to cook them which we have been asking for so long. Media houses have to much of liberty and they harass people a lot.
1052,2,1,I am unable to find fruits or vegetables 5 people trapped with no internet in my locality
1053,2,3,Where can I get bread and butter. In upcoming days CNG usage will rise to more than petrol and diesel.
1054,2,1,Edible supplies are not available in my area i need bread and groceries There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now.
1055,2,1,We are 6 people in my family and we are out of food. Anything you can give please do is it possible to deliver a phone in kormangla as mine is not working
1056,2,1,I need food supplies for my family. Require lunch dinner meals everyday.  There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now.
1057,2,3,I am starving and hence require daily meals. please supply meals for me. Ambulances are unable to function due to scarecitry of fuel.
1058,2,0,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. I feel that someone is going to break in and kill me.
1059,1,2,5 people trapped with no internet in my locality my sugar eggs and milk are over. I have small chidren. 
1060,1,1,requesting mobile recharge for 2 phones There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now.
1061,1,0,network coverage is weak in my house 3 people have crashed in my neighbors house for some money matter.
1062,1,2,no connectivity in wifi router due to some wiring problem. Edible supplies are not available in my area i need bread and groceries
1063,1,2,I am not able to call helplines Need groceries for a family in quarantine
1064,1,1,my phone is damaged. Requesting spare due to sim card issue I was not able to create hotspot
1065,1,4,is it possible to deliver a phone in kormangla as mine is not working My blood pressure is low.
1066,1,4,due to sim card issue I was not able to create hotspot I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg.
1067,1,2,the network tower broken down in Whitefield Need food packets for 20 people
1068,1,3,calls are not connecting from airtel there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it.
1069,1,4,I was trying to connect to my family. someone please guide me. I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever. 
1070,1,2,Due to frequent power cuts i am not able to watch tv or radio.  I need daily rations in Attur
1071,1,2,Why governement is not spending money to improve the communication services in India? I am unable to find fruits or vegetables
1072,1,3,Why call center/customer care of COVID19-HelpCare do not respond on time. run out of gas. Unable to get gas cylinders
1073,1,1,Helplines numbers are not working properly. Please update them. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
1074,1,1,Tower in my area has sparking issues. I am not able to call helplines
1075,1,4,Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour. accident in the area and arm broken need to go to hospital
1076,1,1,Telecom companies have raised the prices of net pack so much that they are not affordable. Why governement is not spending money to improve the communication services in India?
1077,1,1,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. 5 people trapped with no internet in my locality
1078,1,4,There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now. My son is ill due to bad weather.
1079,1,0,All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut Someone is continusly following me. Feeling scared.
1080,3,5,run out of gas. Unable to get gas cylinders Five construction workers started walking from kerela to bihar but are stranded in karnataka border.
1081,3,3,requesting supplies of kerosene All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people.
1082,3,3,there are drums of flammable oil stored in our locality. Is it possible to store them elsewhere There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
1083,3,2,there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it. I need food supplies for my family. Require lunch dinner meals everyday. 
1084,3,0,Ambulances are unable to function due to scarecitry of fuel. 3 people have crashed in my neighbors house for some money matter.
1085,3,0,Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them. 
1086,3,0,Reduce oil prices immidiately I feel that someone is going to break in and kill me.
1087,3,0,All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people. These days students are learning to bully from school itself.
1088,3,4,Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food. My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up
1089,3,4,Frequent power cut in the area and we do not have candles or oil for lighting.  Two people suffering from fever and cold
1090,3,2,The constant burning diya lamp in the temple needs oil to continue otherwise it will bring havoc on humanity. Need food packets for 20 people
1091,3,1,If you fuel your journey on the opinion of others you are going to run out of gas. is it possible to deliver a phone in kormangla as mine is not working
1092,3,1,Fuel is precious. Please use it wisely. requesting mobile recharge for 2 phones
1093,3,0,In upcoming days CNG usage will rise to more than petrol and diesel. Was passing by the vathur bus stop and a group of boys teased me.
1094,3,3,Please provide coal for burning of stove. Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator
1095,3,5,We have been eating raw vegetables and fruits for the last 3 days as we do not have cooking gas in our cylinder and no one has delivered our new cylinder which we have requested a long time back. I live in pg where its difficult to get food. When are flights and trains getting started.
1096,3,2,I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago. Need prepared food for 20 people in slum
1097,3,0,Need gas for car so that I can reach home. I think i am in depression due to mental stress i am facing from my family regarding my marriage.
1098,3,5,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return. 
1099,0,3,I can hear voices of crying children from my neighbor. I think they are being abused. there are drums of flammable oil stored in our locality. Is it possible to store them elsewhere
1100,0,1,Yesterday i saw few people bullying a person from my locality. Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour.
1101,0,0,Was passing by the vathur bus stop and a group of boys teased me. 3 people have crashed in my neighbors house for some money matter.
1102,0,2,I feel that someone is going to break in and kill me. We are 6 people in my family and we are out of food. Anything you can give please do
1103,0,4,The only shop in my area is charging very high prices for items. my daughter ate expired medicine. I am unable to call any hospital.
1104,0,0,An old man is getting abused by his family I recently came to know that my brother is adopted and that's why he is ill treated by my parents.
1105,0,2,Someone is continusly following me. Feeling scared. I am unable to find fruits or vegetables
1106,0,3,I am not able to contact my friend from past few days. I think his life is in danger. Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food.
1107,0,4,I saw bruises on my maid face. I think she is a victim of domestic violence. My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up
1108,0,1,Due to lack in any means of transport horse cart owner is charging very high prices. Tower in my area has sparking issues.
1109,0,2,My father is ill treated. Where can I get bread and butter.
1110,0,2,I recently came to know that my brother is adopted and that's why he is ill treated by my parents. As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently.
1111,0,4,Nearby shops are charging way beyond the MRP prices. The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them.
1112,0,2,Devesh was beating Aabhas with rod stick. I am unable to find fruits or vegetables
1113,0,4,These days students are learning to bully from school itself. my daughter ate expired medicine. I am unable to call any hospital.
1114,0,5,I think i am in depression due to mental stress i am facing from my family regarding my marriage. Residing in green zone but not able to get travel permssion even for getting essential household items.
1115,0,0,Police assaulted senior citizen for not having proper ration cards. Due to lack in any means of transport horse cart owner is charging very high prices.
1116,0,5,Media houses have to much of liberty and they harass people a lot. Want to go back to my family place. Currently staying in the hotel.
1117,0,1,My neighbor Mr. Rao is a salesman who is frustrated due to no income and he fights with his wife shouts horribly and breaks things almost everyday due to sim card issue I was not able to create hotspot
1118,0,2,An elderly man in our locality was tested positive for coronavirus long back has recovered and since then everybody is hateful of the entire family and even the shopkeepers harass them by refusing to sell items to them.  I want bread and rice for my home
1119,0,1,3 people have crashed in my neighbors house for some money matter. due to sim card issue I was not able to create hotspot
1120,4,5,Two people suffering from fever and cold My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return. 
1121,4,0,I need to take my father to hospital for dialysis. Someone is continusly following me. Feeling scared.
1122,4,0,Equipment required at hospital. patients need mask and sanitizers Yesterday i saw few people bullying a person from my locality.
1123,4,3,Need an ambulance urgently We have been eating raw vegetables and fruits for the last 3 days as we do not have cooking gas in our cylinder and no one has delivered our new cylinder which we have requested a long time back.
1124,4,0,accident in the area and arm broken need to go to hospital My father is ill treated.
1125,4,5,The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them. I want to drive to my home town to attend a funeral and need paas. send me back.
1126,4,5,My blood pressure is low. Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume.
1127,4,3,food poisoning by eating old distributed food There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
1128,4,5,I am hungry from last three days. My glucose level is very low and bp is very high. Need help urgently. Five construction workers started walking from kerela to bihar but are stranded in karnataka border.
1129,4,4,I was travelling from karnataka to tamil nadu and met with an accident. My bike is broken and I need medical assistance for my fractured leg. I need to take my father to hospital for dialysis.
1130,4,3,my daughter ate expired medicine. I am unable to call any hospital. Need gas for car so that I can reach home.
1131,4,2,my aunt is feeling uneasiness since morning. This can be a symptom of corona. Send check up team immediately. Dry ration provided is of bad quality. People are getting sick after consuming them.
1132,4,2,I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689
1133,4,0,There was sparking in my electric generator due to fuel leakage and I got a third degree burn. Someone is continusly following me. Feeling scared.
1134,4,5,Dry ration provided is of bad quality. People are getting sick after consuming them. Residing in green zone but not able to get travel permssion even for getting essential household items.
1135,4,2,My father is sick.  No one is taking care of roadside animals. They are starving.Plase do something to help them instantly
1136,4,5,My son is ill due to bad weather. Me and family stranded on roadside on the way to mysore. Car is not working.
1137,4,4,I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever.  Two people suffering from fever and cold
1138,4,4,My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up My blood pressure is low.
1139,4,2,need medical assistance The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
1140,4,0,My inhaler isnt working and I need a new one asap. I can hear voices of crying children from my neighbor. I think they are being abused.
1141,4,2,I am running out of my insulin injections. No one is taking care of roadside animals. They are starving.Plase do something to help them instantly
1142,4,4,Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance. I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever. 
1143,5,3,I want to travel back to my native place. Ambulances are unable to function due to scarecitry of fuel.
1144,5,5,Want curfew pass for case of emergency travel. My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return. 
1145,5,4,Firstline workers facing issues as no cabs are available Two people suffering from fever and cold
1146,5,0,Want to go back to my family place. Currently staying in the hotel. I recently came to know that my brother is adopted and that's why he is ill treated by my parents.
1147,5,5,Want to travel from bangalore to delhi. Any means of transport available? I cancelled my advance booking on irctc website but refund is not initiated yet.
1148,5,4,Residing in green zone but not able to get travel permssion even for getting essential household items. I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever. 
1149,5,1,Few days back my vehicle was seized by police now don't have any means of transport. There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now.
1150,5,1,My visa about to get expire. Want some travel arrangements to be done to fly back to Austria. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
1151,5,3,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Ambulances are unable to function due to scarecitry of fuel.
1152,5,4,I live in pg where its difficult to get food. When are flights and trains getting started. My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up
1153,5,3,You are giving permission to celebrities like Rishi kapoors daughter to travel while normal people are not getting passes within the city.  The constant burning diya lamp in the temple needs oil to continue otherwise it will bring havoc on humanity.
1154,5,2,I cancelled my advance booking on irctc website but refund is not initiated yet. Need prepared food for 20 people in slum
1155,5,5,Due to lack in any means of transport horse cart owner is charging very high prices. Please give update when daily buses will resume. Firstline workers facing issues as no cabs are available
1156,5,2,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities. Need prepared food for 20 people in slum
1157,5,4,Daily a truck of refugees breaks into the city via the south highway road. Travel ban should be imposed on the trucks too. There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
1158,5,4,I want to drive to my home town to attend a funeral and need paas. send me back. I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever. 
1159,5,3,I came to Bangalore to work and have been stuck here for so long due to the lockdown I need to get to my elderly parents who are in a small town in Maharashtra which is declared a red zone.  Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food.
1160,5,5,My son went to Delhi to prepare for competitive exams and now he is stuck there with some friends as their institution has closed down and he is unable to return.  I want to drive to my home town to attend a funeral and need paas. send me back.
1161,5,1,Me and family stranded on roadside on the way to mysore. Car is not working. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
1162,2,4,I need daily rations in Attur My inhaler isnt working and I need a new one asap.
1163,2,3,provide rations for 6 people for 10 days Fuel is precious. Please use it wisely.
1164,2,5,Need prepared food for 20 people in slum I want to drive to my home town to attend a funeral and need paas. send me back.
1165,2,4,Need groceries for a family in quarantine Me and my parents are stuck alone in our house with severe health issues. My father has heart problems and my mother is bedridden. I need medical assistance.
1166,2,0,my sugar eggs and milk are over. I have small chidren.  Nearby shops are charging way beyond the MRP prices.
1167,2,0,Need food packets for 20 people The only shop in my area is charging very high prices for items.
1168,2,4,I want bread and rice for my home I need to take my father to hospital for dialysis.
1169,2,1,Five construction workers started walking from kerela to bihar but are stranded in karnataka border. Get them food and help them go to their home. Internet facility provided at railway station is so bad that i am not even able to buy groceries online.
1170,2,3,The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us. there are drums of flammable oil stored in our locality. Is it possible to store them elsewhere
1171,2,2,I cannot cook food at my home as I do not have groceries and cooking oil. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
1172,2,0,Dry ration provided is of bad quality. People are getting sick after consuming them. I am not able to contact my friend from past few days. I think his life is in danger.
1173,2,4,5 kg Rice 10 kg Wheat 20 L Oil needed The delivery workers of essential items should always wear masks as they come in contact with hundreds of people. Government should provide masks for them.
1174,2,4,People are starving due to COVID19 crises. My son is ill due to bad weather.
1175,2,5,My maid complaint that she has money but was unable to buy groceries as nearby shops are closed and police is not allowing them to go to far places. Please make sure essential services are working properly and Help my maid.Her No. is 7625472689 I live in pg where its difficult to get food. When are flights and trains getting started.
1176,2,0,No one is taking care of roadside animals. They are starving.Plase do something to help them instantly I feel that someone is going to break in and kill me.
1177,2,3,As my young daughter is still a toddler I need some cereals or Cerelac and milk urgently. there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it.
1178,2,3,Even though the local auhtorities have arranged for raw vegetables for us to have please provide us with oil and spices to cook them which we have been asking for so long. Frequent power cut in the area and we do not have candles or oil for lighting. 
1179,2,0,I am unable to find fruits or vegetables Yesterday i saw few people bullying a person from my locality.
1180,2,5,Where can I get bread and butter. I live in pg where its difficult to get food. When are flights and trains getting started.
1181,2,2,Edible supplies are not available in my area i need bread and groceries I cannot cook food at my home as I do not have groceries and cooking oil.
1182,2,2,We are 6 people in my family and we are out of food. Anything you can give please do I want bread and rice for my home
1183,2,1,I need food supplies for my family. Require lunch dinner meals everyday.  my phone is damaged. Requesting spare
1184,2,0,I am starving and hence require daily meals. please supply meals for me. I saw bruises on my maid face. I think she is a victim of domestic violence.
1185,2,2,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. People are starving due to COVID19 crises.
1186,1,4,5 people trapped with no internet in my locality My wife is a construction worker and since we don't have enough meals now due to shortage of money she is weak and unable to get up
1187,1,0,requesting mobile recharge for 2 phones Media houses have to much of liberty and they harass people a lot.
1188,1,0,network coverage is weak in my house An old man is getting abused by his family
1189,1,4,no connectivity in wifi router due to some wiring problem. I read a news article and I suspect I have cancer. As a precautionary measure I want my body checkup
1190,1,3,I am not able to call helplines requesting supplies of kerosene
1191,1,3,my phone is damaged. Requesting spare Frequent power cut in the area and we do not have candles or oil for lighting. 
1192,1,5,is it possible to deliver a phone in kormangla as mine is not working Five construction workers started walking from kerela to bihar but are stranded in karnataka border.
1193,1,3,due to sim card issue I was not able to create hotspot Ambulances are unable to function due to scarecitry of fuel.
1194,1,3,the network tower broken down in Whitefield I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago.
1195,1,4,calls are not connecting from airtel food poisoning by eating old distributed food
1196,1,3,I was trying to connect to my family. someone please guide me. Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food.
1197,1,4,Due to frequent power cuts i am not able to watch tv or radio.  food poisoning by eating old distributed food
1198,1,3,Why governement is not spending money to improve the communication services in India? There was sparking in my electric generator due to fuel leakage and I got a third degree burn.
1199,1,4,Why call center/customer care of COVID19-HelpCare do not respond on time. I need to take my father to hospital for dialysis.
1200,1,1,Helplines numbers are not working properly. Please update them. All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut
1201,1,2,Tower in my area has sparking issues. 5 kg Rice 10 kg Wheat 20 L Oil needed
1202,1,0,Whenever i try to reach some authorities from governement they just hang the call and don't respond. I am really irritated by this behaviour. Police assaulted senior citizen for not having proper ration cards.
1203,1,1,Telecom companies have raised the prices of net pack so much that they are not affordable. Due to frequent power cuts i am not able to watch tv or radio. 
1204,1,4,Internet facility provided at railway station is so bad that i am not even able to buy groceries online. accident in the area and arm broken need to go to hospital
1205,1,1,There has been transformer fault in our area and none of our devices are working and all our phones are discharged and we are not able to contact anyone to request for repair for many days now. network coverage is weak in my house
1206,1,0,All electricity is down in my society due to which all electronic devices are off. Phone wifi laptop all shut Yesterday i saw few people bullying a person from my locality.
1207,3,3,run out of gas. Unable to get gas cylinders I haven't received the big 19 kg gas cannister which I applied for almost 20 days ago.
1208,3,4,requesting supplies of kerosene I have been coughing for several days now but recently I am also feeling a blockage on my throat weaknesss and fever. 
1209,3,1,there are drums of flammable oil stored in our locality. Is it possible to store them elsewhere calls are not connecting from airtel
1210,3,0,there has ben a leakage in gas pipeline for the past few days. Cant find professionals to fix it. Due to lack in any means of transport horse cart owner is charging very high prices.
1211,3,5,Ambulances are unable to function due to scarecitry of fuel. I came to Bangalore to work and have been stuck here for so long due to the lockdown I need to get to my elderly parents who are in a small town in Maharashtra which is declared a red zone. 
1212,3,5,Too frequent power cuts in our locality. Need supply of kerosine oil to run the generator Five construction workers started walking from kerela to bihar but are stranded in karnataka border.
1213,3,3,Reduce oil prices immidiately All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people.
1214,3,2,All the grocery shops near by do not have any kerosene oil or cooking oil. Government should provide it for people. The temporary bridge is broken due to heavy flow of river water so we are not able to go to cities to buy groceries and medicines. Help us.
1215,3,5,Poor families cook food on the stove using wood. But they cannot go far to collect due to restrictions. Give them fuel for cooking food. I want to drive to my home town to attend a funeral and need paas. send me back.
1216,3,1,Frequent power cut in the area and we do not have candles or oil for lighting.  network coverage is weak in my house
1217,3,3,The constant burning diya lamp in the temple needs oil to continue otherwise it will bring havoc on humanity. requesting supplies of kerosene
1218,3,2,If you fuel your journey on the opinion of others you are going to run out of gas. Need food packets for 20 people
1219,3,1,Fuel is precious. Please use it wisely. the network tower broken down in Whitefield
1220,3,2,In upcoming days CNG usage will rise to more than petrol and diesel. Edible supplies are not available in my area i need bread and groceries
1221,3,3,Please provide coal for burning of stove. Fuel is precious. Please use it wisely.
1222,3,4,We have been eating raw vegetables and fruits for the last 3 days as we do not have cooking gas in our cylinder and no one has delivered our new cylinder which we have requested a long time back. Equipment required at hospital. patients need mask and sanitizers
